smiles,occurrence,degree,type,bonds
*C=CC(=O)OCC(O)COC(=O)C=C*,18,2,Linker,--
*CN(*)CC,18,2,Linker,--
*C=CCC(*)O,18,2,Linker,--
*C(=O)C(C)=CC=CC=CC=CC(O)C(O)C(C)C(OC)C(C)=CC=CCNC(=O)C(*)CC,18,2,Linker,--
*C=CC(*)C(O)CO,18,2,Linker,--
*COC(=O)C(CC(=O)O)C(OC*)C(=O)OC,18,2,Linker,--
*C(*)CN,18,2,Linker,--
*NCCNC(=O)CC(*)*,18,3,Linker,---
*C(=O)ON=*,18,2,Linker,-=
*NC(=O)C(*)CC,18,2,Linker,--
*CNC(=N)N*,18,2,Linker,--
*C=NNC(=O)CNC(*)=O,18,2,Linker,--
*CC(NC(=O)C(NC(*)=O)C(C)C)C(=O)O,18,2,Linker,--
*CC(*)CCN(C*)C(=O)CC,18,3,Linker,---
*CC(*)CCN(C*)C(C)=O,18,3,Linker,---
*CC(NC(=O)N*)C(=O)OC,18,2,Linker,--
*COC(=O)CC(CC(C)C)(O*)C(=O)OC*,18,3,Linker,---
*NC(=O)CCCNC(*)=O,18,2,Linker,--
*C=NCCO*,18,2,Linker,--
*NC(C)C(=O)OC,18,1,Sub,-
*OC(=O)CCl,18,1,Sub,-
*CC(=O)N(C)CCO,18,1,Sub,-
*OC(=O)C(=C)C(C)OO,18,1,Sub,-
*C(C)CCC(C)C(C)CO,18,1,Sub,-
*C(C)C(O)C(C)C(C)=O,18,1,Sub,-
*C(O)C(O)C=CC(OC(C)=O)C(C)OC(C)=O,18,1,Sub,-
*CNC(=O)CSCC(=O)O,18,1,Sub,-
*NC(=O)CC=CCCCCCC,18,1,Sub,-
*[SH+](C)[O-],18,1,Sub,-
*NC(=O)C(C)(C)C=C,18,1,Sub,-
*CC(OC(C)=O)C(C)=CCOC(C)=O,18,1,Sub,-
*=CC=CCC,18,1,Sub,=
*SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,18,1,Sub,-
*OCC(=O)NCCCOC,18,1,Sub,-
*CCC(=O)NCCCO,18,1,Sub,-
*OCC(CC)CCCC,18,1,Sub,-
*C(=O)C(=C)C,18,1,Sub,-
*SCC(NC(=O)CCC(N)(O)C(=O)O)C(=O)NC(O)C(=O)O,18,1,Sub,-
*C(CC)CO,18,1,Sub,-
*NC(=O)CC(N)CCN(C)C(=N)N,18,1,Sub,-
*NC(C)CO,18,1,Sub,-
*CN(C)CCO,18,1,Sub,-
*C(=O)C(NC(=O)COC)C(O)C(C)C,18,1,Sub,-
*=CN,18,1,Sub,=
*C(O)CC(O)C(O)C(C)O,18,1,Sub,-
*NC(N)=NC,18,1,Sub,-
*CC(=O)NCC(O)CO,18,1,Sub,-
*N(CCO)CCO,18,1,Sub,-
*NC(=O)CN,18,1,Sub,-
*OCC(C)=CCO,18,1,Sub,-
*C(=O)COC(=O)CCC(=O)NC(CC(C)C)C(=O)O,18,1,Sub,-
*=C(C)CC,18,1,Sub,=
*C(=O)C(O)CO,18,1,Sub,-
*OC(=O)C(O)(CCC(C)(C)O)CC(=O)OC,18,1,Sub,-
*C(C)C(O)C(O)C(O)C(C)(C)O,18,1,Sub,-
*C(N)C(C)CC,18,1,Sub,-
*C(=O)OCC(O)C(O)C(O)C(O)CO,18,1,Sub,-
*OC(=O)C(=CCO)COC(C)=O,18,1,Sub,-
*CC(C)CC=CC,18,1,Sub,-
*COC(=O)CC(C)O,18,1,Sub,-
*OC(=O)C(=CCO)COC(=O)C(=CC)CO,18,1,Sub,-
*C(=O)CCOC(C)=O,18,1,Sub,-
*=C(C)C=CC=C(C)C(=O)C=CC(C)=O,18,1,Sub,=
*CNCCOC,18,1,Sub,-
*OCCN(CC)CC,18,1,Sub,-
*NC(=O)CCCCCCCCCCCCCCCCC,18,1,Sub,-
*C(C)(N)C(=O)O,18,1,Sub,-
*C(=O)CCCCCCCCCCCCCCC,18,1,Sub,-
*CCC=C(C)CC(=O)C=C(C)C,18,1,Sub,-
*C(C)CCC(OS(=O)(=O)O)C(C)C,18,1,Sub,-
*C(=CC=CC(=C)C(CC=C(C)C)NCC)CO,18,1,Sub,-
*OCC(O)COC(=O)CCCCCCCCCCCCCCC,18,1,Sub,-
*NC(=O)C(=O)O,18,1,Sub,-
*NCCN,18,1,Sub,-
*COC(C(=O)OC)C(CC(=O)O)C(=O)OC,18,1,Sub,-
*C(=C)CCC=C(C)C(=O)O,18,1,Sub,-
*OCC(=O)NC(CC)C(=O)O,18,1,Sub,-
*C(=C)C(=O)OCC,18,1,Sub,-
*OC(=O)CC(O)C(=O)O,18,1,Sub,-
*CCCCCC(C=O)CCCO,18,1,Sub,-
*C(C)=NNC(N)=S,18,1,Sub,-
*C(C)C(O)CC(C)O,18,1,Sub,-
*C(C)C(OC)C(C)O,18,1,Sub,-
*COC(=O)C(O)(CC(C)C)C(C)O,18,1,Sub,-
*=NCCS(=O)(=O)O,18,1,Sub,=
*CCCCCCCCCCCCCCCCCCCCCCC,18,1,Sub,-
*C(C)(O)C(O)CCC(C)(O)CO,18,1,Sub,-
*C(O)CCCCC(O)CCCCC,18,1,Sub,-
*C(C)=NOC(C)=O,18,1,Sub,-
*OCC(O)CNC(C)(C)C,18,1,Sub,-
*CCCC(N)CCC(C=O)CCC(O)O,18,1,Sub,-
*OCN=C(N)N,18,1,Sub,-
*NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C)(O)C(O)C=CC(C)=CC(C)CC)C(C)O)C(C)N)C(C)C(C)C(N)=O,18,1,Sub,-
*CCCCOC(C)=O,18,1,Sub,-
*CC(C)=CC(=O)OCCCCCCCCC(=O)O,18,1,Sub,-
*COC(=O)C(=O)O,18,1,Sub,-
*C#CCl,18,1,Sub,-
*C1CC2CC3(C(=*)OCC4(C(*)CCC(*)(*)C4*)C13)C(=*)C2=*,17,8,Ring,-=----==
*C1C(=*)CCC2C1CCC1C(*)(*)CCCC21*,17,5,Ring,-=---
*C1=CC2C=C(*)C(*)C3C(*)NC(=*)C23C(=*)C=CC(*)C(*)CC1,17,8,Ring,----==--
*C1CCC(*)C2(OC=C3C(=*)C(*)(*)C(=*)C=C3C2*)O1,17,7,Ring,--=--=-
*c1nc2cssc-2c1*,17,2,Ring,--
*C1CC(=*)C2(*)C(*)C3C(=*)C(=*)OC3CC(*)C12,17,7,Ring,-=--==-
*C1CCC2(*)C(*)(*)C3CCC2(*)C1C3,17,5,Ring,-----
*C1C(=*)CN1*,17,3,Ring,-=-
*c1cocn1,17,1,Ring,-
*C1CC(*)C2(*)CCC3(*)C(=CCC4C56CCC(*)(OC5)C(*)(*)C6CCC43*)C2C1*,17,9,Ring,---------
*C1=CC(*)(*)C=C(*)C1=*,17,5,Ring,----=
*C1=C(*)CCCC1,17,2,Ring,--
*C1Cc2cn(c3ccccc23)C(*)C(=*)NC(*)C(=*)NC(*)C(=*)NC(*)C(=*)N1,17,9,Ring,--=-=-=-=
*C1=CC=CC(*)C2(*)CC(OC(=*)N2)C(*)C2OC2(*)C(*)CC(=*)N(*)c2cc(cc(*)c2*)C1*,17,12,Ring,---=---=----
*c1cc2c3cc1CSSCC14CCC(*)C(C=CC(=*)CCc5ccc(*)c(c5)OCCc5ccc(*)c(c5)C3CC(=*)c3cc[nH]c3CC#C2)(CC1*)C4,17,7,Ring,--=--=-
*C1=C(*)C(*)=C(*)C(=*)N1,17,5,Ring,----=
*C1CCC(=*)COC1(*)*,17,4,Ring,-=--
*C1CCC2C(*)CCCC2(*)N1,17,3,Ring,---
*C1CCN2CC3CC(CN4C(=*)C=CC=C34)C2C1,17,2,Ring,-=
*C1C2CCCC(C2=*)C2(*)CCCCC12,17,3,Ring,-=-
*C1=CC2(*)C(C3C(*)=CC2(*)C(=*)C3(*)*)C(*)(*)C1=*,17,10,Ring,----=----=
*C1CCC2(*)CCC3(*)C(=CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C2C1=*,17,9,Ring,--------=
*C1CCC=CC1(*)*,17,3,Ring,---
*c1cc(*)c2c(c1)OC(=*)CC2*,17,4,Ring,--=-
*C1(*)CCCC2(*)C1CCC13CC(CCC12)C1(CO1)C3,17,3,Ring,---
*C1CCC2(*)C(CCC3C2CCC2(*)C3CC3C2C(*)C2C(*)CC(*)CN32)C1,17,6,Ring,------
*C1CC2CCC3CC(*)N(*)C(=N1)N23,17,3,Ring,---
*C1=CC2CC(*)(*)CC23C(*)CCC13,17,4,Ring,----
*C1CCC2(*)C(C1*)C(*)C(*)C1(*)C2CCC2(*)C(*)C(*)C(*)C21,17,10,Ring,----------
*C1=CC(=*)CC2(*)CCC(*)CC12*,17,5,Ring,-=---
*C1=C(*)C(*)(*)C(=*)CC1,17,5,Ring,----=
*c1cc(*)c2c(*)c3c(cc2c1*)OC(*)CC3=*,17,6,Ring,-----=
*C1=CCC(*)CC2C=CCC(CC(*)C(*)C(*)CC(*)CC(*)OC(=*)C=CC(*)=CCC(*)CC3C=CCC(CC(*)C(*)C(*)CC(*)CC(*)OC(=*)C=C1)O3)O2,17,16,Ring,-------=-------=
*c1ccc2cc1OCc1ccc3c(c(*)cc4c3c1C=CC4*)CC#COC(*)CC(=*)CC2,17,5,Ring,----=
*C1CC2(OC1=*)C1OC1C1(*)C3C(=*)OC(C3*)C(*)C21*,17,7,Ring,-=-=---
*C1CCC2(*)C(CCC3C4CCC(*)C4(*)CC(*)C32)C1,17,5,Ring,-----
*c1nnc(*)c2ccccc12,17,2,Ring,--
*C1=C2Nc3c(*)cccc3C23CCN2CC(*)C1CC23,17,3,Ring,---
*C1CC2C=CCCC2CC1*,17,2,Ring,--
*c1c(*)c(*)c2c(c1*)C(=*)C(=*)C1C(*)(*)CCCC21*,17,9,Ring,----==---
*C1C=CC2=CC(=*)C(*)(*)CC2(*)C1*,17,6,Ring,-=----
*c1c2c(nc3ccccc13)CCC2,17,1,Ring,-
*C1C2C3(*)CCC(*)(OCC24CCC25CC26CCC(*)C(*)(*)C6CCC5C4(*)C1*)O3,17,8,Ring,--------
*c1ccc2cc1CC(*)C(=*)NC(*)C(=*)NC(*)C(=*)NC=C2,17,7,Ring,--=-=-=
*C1CCC(*)(*)C2(*)C(*)CC(*)C(*)(*)C12,17,8,Ring,--------
*c1nnc2c(n1)OC(*)Nc1ccccc1-2,17,2,Ring,--
*C1=CCOC(*)C1,17,2,Ring,--
*C1CCC(*)(*)C2C3OC(=*)C(=*)C3CCC12*,17,6,Ring,---==-
*C1CCC2(*)C(=CCC34OC(*)C5CCC(=*)C5(*)C(CC32)O4)C1,17,5,Ring,---=-
*C1CC2(CO2)C2C(*)C3OC3(*)C2C2OC(=*)C(=*)C12,17,5,Ring,---==
*c1cc(*)c2c(c1)OC(=*)C(=*)N2,17,4,Ring,--==
*C1COC2(CC1*)OC1C3C(CC(*)C1(*)C2=*)C(*)C[S+]3*,17,7,Ring,----=--
*C1NC(=*)C(=*)NC(=*)C(*)NC(=*)C(*)C(*)NC(=*)C2CCCN2C(=*)C(*)N(*)C(=*)C(*)NC(=*)CNC(=*)C(*)NC(=*)C(*)NC1=*,17,20,Ring,-===-=--==--=-==-=-=
*C1CC2CC3(C(=*)OC4CCC(*)(*)C5C(*)OCC45C13)C(*)C2=*,17,7,Ring,-=----=
*c1cc2c3ccccc3nc-2c(*)[nH]1,17,2,Ring,--
*C1CC(*)(*)C(*)(*)C(*)C1*,17,7,Ring,-------
*c1cc2c(cc1*)C1CC(*)CC(*)C3Cc4cc(*)c(*)cc4C4CCC(C2)C1C43*,17,7,Ring,-------
*C1C2C3(CCC(*)C2(*)C(=*)O3)C2CCC3(*)CC12CC3=*,17,6,Ring,---=-=
*C1C=CC(*)C2(*)OC12,17,3,Ring,---
*C1=NC(*)C(=*)N2CCCC2C(*)=NC(*)C(*)=NC(*)C(*)=NC(*)C(*)=NC(*)C(*)=NC(*)C(*)=NC(*)C(*)=NC(*)C(*)=NC1*,17,19,Ring,--=----------------
*C1(*)CCCC2(*)C1CCC1(*)OC(=*)CC12,17,5,Ring,----=
*C1=CC(*)(*)Nc2ccc(*)cc21,17,4,Ring,----
*C1=C(*)OC(=*)C=C1,17,3,Ring,--=
*C1CCC2(*)C(=CCC3C2CCC2(*)C3CC3OC(*)(*)C(*)C32*)C1,17,7,Ring,-------
*c1ccc2c(n1)CC(*)CCC2*,17,3,Ring,---
*c1cc(*)c2c(c1)C(*)NC(=*)C1NC(=*)C(NC(=*)C3NC(=*)C4NC(=*)C(NC(=*)C(*)c5ccc(*)c(c5)Oc5cc(*)c(*)c4c5)C(*)c4ccc(c(*)c4)Oc4cc3cc(c4*)Oc3c(*)cc(cc3*)C1*)c1ccc(*)c-2c1,17,20,Ring,---======-----------
*C1CC2C(=*)Nc3ccccc3C(=*)N2C1,17,3,Ring,-==
*C1CCC2(*)C(CCC3(*)C2C(=*)C=C2C4CC5(*)CC(OC5=*)C4(*)CCC23*)C1(*)*,17,10,Ring,---=-=----
*c1ccc2c(c1)OCC(=*)C2=*,17,3,Ring,-==
*c1cc2c(cc1*)C1(*)CCC(*)C(*)(*)C1CC2,17,6,Ring,------
*c1cc(*)c2c(=*)c3c(c(=*)c2c1)C(*)OC1CC(=*)OC31,17,6,Ring,--==-=
*N1CCCCC1=*,17,2,Ring,-=
*C1C[N+]2(*)CCC1CC2*,17,3,Ring,---
*C1CC(*)C2C(*)(O1)C(*)C1(*)C3=CCC4C(*)(*)C(*)CCC45CC35CCC21*,17,9,Ring,---------
*C1CC2(*)C3C(*)C1CC3C13C4CCC5(*)C(O4)N(*)C1C2(*)C(*)C53,17,7,Ring,-------
*c1ccc2ccc3c(c2c1)CSSC1CCC(CC1)C(*)CC(=*)CCc1ccc(*)c(*)c1-3,17,5,Ring,--=--
*C1=NC(=*)C(*)=N1,17,3,Ring,-=-
*C1=CC2OC(=*)C(=*)C2C(*)CC(*)(*)C(=*)CC1*,17,8,Ring,-==---=-
*c1ccc2c(=*)c3c(c(=*)c2c1*)C(=*)CC(*)(*)C3*,17,8,Ring,-==-=---
*C1=CC(=*)C(*)C2(*)C1C(*)C1OC(=*)C3C(*)C(*)C(*)C2C13*,17,10,Ring,-=---=----
*=C1CN2CCC1C(=*)c1[nH]c3ccccc3c1C2,17,2,Ring,==
*C1=CCCC(*)C(*)OC(=*)CCC(*)(*)C=CC1*,17,7,Ring,---=---
*C1=C(*)C2=NC1=CC1=NC3=C(CC(=*)C3=C1*)C1=NC(=C(*)C3=NC(=C2)C(*)=C3*)C(*)C1*,17,9,Ring,--=------
*C1CCC2(*)CCC3C(CCC4C3(*)CCC3C(*)(*)C(*)CCC34*)C12,17,7,Ring,-------
*C1=[N+](*)CCCC1,17,2,Ring,--
*C1=C(*)c2cc3[nH]c4c(c5nc(c(*)c6[nH]c(cc1n2)c(*)c6*)C(*)C5*)CC(=*)c4c3*,17,9,Ring,-------=-
*C1(*)CCC2C(=*)CC3OC(=*)C(=*)C3CC21,17,5,Ring,--===
*C1=CC(*)(*)C(*)C(*)=C1,17,5,Ring,-----
*C1CC2(*)C3C(*)C1CC3C13C(*)CCC4(*)CN(*)C1C2(*)CC43,17,7,Ring,-------
*c1ccn2cc(*)[n+](*)c2c1,17,3,Ring,---
*c1cc2cc(*)c3[n+](c2cc1*)C(*)CCN3,17,4,Ring,----
*C1CCC2(*)C3=C(CCC2C1(*)*)C1(*)C(*)CC(*)C1(*)CC3=*,17,9,Ring,--------=
*C1NC(=*)C(*)NC(=*)C2CCCN2C(=*)C(*)NC(=*)C(*)C(*)OC(=*)C(*)NC1=*,17,12,Ring,-=-==-=--=-=
*c1cc(*)c2c(c1*)C(=*)C1CC(*)(*)OCC1C2=*,17,7,Ring,---=--=
*C1(*)CC(=*)CN2CCCC21,17,3,Ring,--=
*C1=NN(*)CC1,17,2,Ring,--
*C12C=CC(=*)C=C1CCC1C2C(=*)CC2(*)C1CCC2(*)*,17,6,Ring,-==---
*C1CC(*)C2C(=*)CCC3(*)C(*)CCC1C23,17,5,Ring,--=--
*C1CCCC(*)CC1,17,2,Ring,--
*C1OC(=*)C23C(=*)C4(*)OC(=*)C12OC1(C(=*)C2(C=CC(=*)OC2(*)*)CC(*)C13*)C4*,17,12,Ring,-==-===-----
*C1=Nc2ccccc2C1*,17,2,Ring,--
*C1(*)CCCCC1=*,17,3,Ring,--=
*C1CC2CCC3C4CC(=*)C(*)C4(*)CCC3C23COC1(*)C3,17,5,Ring,-=---
*c1cc2ccc(=*)c3c(*)n(*)c(c1)c23,17,4,Ring,-=--
*c1cc2c(=*)c3ccccc3c(=*)c2cc1*,17,4,Ring,-==-
*C1=CC2C3Cc4ccc(*)c(*)c4C2(CCN3*)CC1=*,17,5,Ring,----=
*C1=CCC2C3C1C2(*)CCCC3(*)*,17,4,Ring,----
*c1cccc2c1CCC1CCCC3CCc4ccccc4C231,17,1,Ring,-
*C1CC2=CCC3C4CC5OC6(CC(*)C(*)CO6)C(*)C5C4(*)CCC3C2(*)C(*)C1,17,7,Ring,-------
*C1CCCC(*)(*)C=CCC2(*)OC2CC2C(=*)C(=*)OC2C1*,17,7,Ring,----==-
*C1=CC(=*)c2c(*)cc3oc(*)c(*)c3c2O1,17,5,Ring,-=---
*C1CC2C(*)(CCC3C4(*)CCCC(*)(*)C4CCC23*)O1,17,6,Ring,------
*C1CCC2C1(*)CCC1(*)C3CCC4C(*)(*)CCCC4(*)C3=CCC21*,17,7,Ring,-------
*c1ccc2c(c1)OCC(*)(*)C2=*,17,4,Ring,---=
*C1CCC2(C=CC(=*)O2)OC1,17,2,Ring,-=
*C1OC2C=CC(=*)OC2C1*,17,3,Ring,-=-
*C1=C2C(=*)C(*)c3c2nc1cc1[nH]c(cc2[nH]c(cc4nc3C(*)C4*)c(*)c2*)c(*)c1*,17,9,Ring,-=-------
*C1CC2(*)C3CCC4(*)C5C(CC4(*)C3=CC(=*)C2C(*)C1*)OC(*)C5(*)*,17,10,Ring,----=-----
*C1CCC23C4C(=*)C(C=CC4(*)C=CC12*)CC3(*)*,17,6,Ring,-=----
*C1=CC(=*)c2ccc3occc3c2O1,17,2,Ring,-=
*C1C=CCC1*,17,2,Ring,--
*c1cc(*)c2c(c1*)OC1(C(=*)c3cc4c(nc3CC1*)N(*)C(=*)N(*)C4=*)C2=*,17,10,Ring,---=--=-==
*C1CNC(=*)C2NCCC2N1*,17,3,Ring,-=-
*c1cc2ccc(*)c(*)c2cc1*,17,4,Ring,----
*C1C=CC(=*)C(*)(*)C1*,17,5,Ring,-=---
*c1cc2c(c(*)c1*)C(=*)C=CO2,17,4,Ring,---=
*C1CC(*)C2(*)OC3CC4(*)C(CCC5C4CCC4(*)C(*)C(*)CC54*)CC3OC2O1,17,8,Ring,--------
*C1CC2C(*)(*)CCCC2(*)C2CCC3CC12C1OC31*,17,5,Ring,-----
*N1c2ncnn2C2(CCCCC2)C2CCCCC21,17,1,Ring,-
*C1=CC2C=C(*)C(*)C3C(*)NC(=*)C23OC(=*)C=CC(*)C(*)CC1,17,8,Ring,----==--
*C1=CC=CN2C(=*)c3cc(*)c(*)[n+](*)c3N=C12,17,5,Ring,-=---
*c1cc(*)c2c(c1*)C(=*)OC(*)C2*,17,6,Ring,---=--
*C1OC2(*)C(=*)C=CCC2(*)C1*,17,5,Ring,--=--
*C1C2C3N(*)CC4(*)CCC(*)C3(C3CC5CCC2(*)C3C(=*)O5)C14,17,6,Ring,-----=
*c1cnc2c(*)cccc2c1*,17,3,Ring,---
*c1ccc2cc3c(cc2c1)C1C(*)C=CC2C3CCC(*)C21,17,3,Ring,---
*C1=C2C(=*)C(*)(C#CC=CC#CC2*)C(*)C1=*,17,6,Ring,-=---=
*C1CC2(*)C(CC=C3C4CC(*)(*)CCC4(*)CCC32*)C2(*)CCC(=*)C(*)(*)C12,17,10,Ring,-------=--
*c1c2cc3c(c1*)OC(=*)CC3C#CC(*)CC1=CC(*)Cc3cccc(c3)CC3C(=*)CCC4C3CC3C=CCCC3C4(*)C(C2)OC1=*,17,8,Ring,--=--=-=
*N1C(=*)c2cccc3cccc(c23)C1=*,17,3,Ring,-==
*c1cc2c(c(*)c1*)Oc1cc3c(c(*)c1*)-c1c(cc(*)c(*)c1*)C(=*)OC1C(COC3=*)OC(*)C(OC(=*)c3cc(*)c(*)c(*)c3Oc3cc4c(c(*)c3*)-c3c(cc(*)c(*)c3*)C(=*)OCC3OC(*)C(OC2=*)C(*)C3OC4=*)C1*,17,26,Ring,--------==-=--------=-=-=-
*C1OC=CC2(*)C(*)C(*)C(*)(*)C12,17,6,Ring,------
*C1CC2C(*)(CCC3C(*)(*)C(*)CCC23*)OC1(*)*,17,8,Ring,--------
*C1=NC(=*)C(=*)NC1=*,17,4,Ring,-===
*N1C(=*)C2(c3ccccc31)C1CC3C(CO1)C1C2C3(*)CN1*,17,4,Ring,-=--
*=C1C=CC(=*)C1=*,17,3,Ring,===
*C1C(=*)C=CC(*)C2(*)C(*)CCC3(CO3)C2C(*)C2(*)C(*)C(=*)OC12,17,9,Ring,-=------=
*C1CCC2(*)C(=CCC3C2CCC2(*)C3CC3OC(=*)C(*)(*)C32)C1,17,6,Ring,---=--
*C1CC(*)C(*)c2nc[nH]c21,17,3,Ring,---
*C1C=C2C(*)CCCC2(*)CC1,17,3,Ring,---
*c1ccc2c(c1*)OC(*)C(*)C2,17,4,Ring,----
*C1=NC2C(*)=NC3C(*)=NC(C(*)=NC(*)c4cc(*)cc(*)c4-c4cc3ccc4*)C(*)c3ccc(c(*)c3)Oc3cc2cc(c3*)Oc2ccc(cc2)C(*)C(*)C(*)=NC1*,17,15,Ring,---------------
*C1CC2Cc3cccc(c3)Cc3cccc(c3)C34c5cc(ccc5CC5CCC3CCCC54)CC2C1*,17,2,Ring,--
*C1CC2(CCCC2)C2(C(*)C=CC2*)C(*)N1,17,4,Ring,----
*C1CCCCCCC(*)(*)CNC2(*)CC(*)NC(Cc3cccc(c3)C1)C2,17,5,Ring,-----
*C1CCC2(*)C(=CCC3C(=*)OC4COC5(*)OC(=*)C(=CCC32)C45)C1,17,5,Ring,--=-=
*C1=CC=CC(*)C(*)C(*)C(*)C(*)C(*)C(*)C(*)C(*)C=C(*)C(=*)c2c(*)c(*)c(*)c3c(=*)c(cc(=*)c23)NC1=*,17,18,Ring,-----------=---===
*N1C(=*)C(=*)N(*)c2ccccc21,17,4,Ring,-==-
*C1CCC(*)c2ccccc21,17,2,Ring,--
*C1CC(=*)C(*)(*)O1,17,4,Ring,-=--
*C12CCC3C(CCC4=CC(=*)CCC43*)C1CC(=*)C2=*,17,5,Ring,-=-==
*C1=CC(=*)c2c(cc3occc3c2*)O1,17,3,Ring,-=-
*c1cccc2nccnc12,17,1,Ring,-
*C1=CC(=*)C2C3C1C2(*)CCC(*)C3(*)*,17,6,Ring,-=----
*C1CC(*)(*)C=CC2(*)CCC(*)(*)C12,17,6,Ring,------
*c1c[nH]c2ccc3cc4ccccc4cc3c12,17,1,Ring,-
*C1CCC2(*)C3CCC4C(=CCC5C(*)(*)C(=*)CCC45*)CC3(*)CCC2C1(*)*,17,9,Ring,----=----
*C1=C(*)CC(*)CC1,17,3,Ring,---
*c1c[nH]c2ncccc12,17,1,Ring,-
*C1=CC2=C(N=C3C(*)=CC=CN3C2=*)N(*)C1=*,17,5,Ring,--=-=
*C1C=CC(*)C2C(*)C=CC(*)C12,17,4,Ring,----
*C1CCC2(*)C3CCC4C(*)(*)C(=*)CCC4(*)C3=CCC12*,17,7,Ring,----=--
*c1cc2c(c3c1OCO3)CCN(*)C2*,17,3,Ring,---
*C1CCC2(*)CCC3(*)C4=CCC5C(*)(*)C(*)CCC5(*)C4CCC3(*)C2C1*,17,9,Ring,---------
*C1=CC2OC(=*)C3(*)OC23C(*)C2C(*)=CCC(*)C2(*)C(*)C(*)C1,17,9,Ring,-=-------
*C1(*)C2CC3C4=Nc5ccccc5C41CCN3CC2=*,17,3,Ring,--=
*c1cc2c(=*)c3ccc(*)c(*)c3c(=*)c2c(*)c1*,17,7,Ring,-=--=--
*C1=CC23C(COC(=*)C2(*)*)C(*)=CC3C1*,17,6,Ring,-=----
*C1=NC(*)C(*)S1,17,3,Ring,---
*c1cc(*)c2c(c1*)Oc1c(*)c(*)c(*)c(*)c1C2=*,17,8,Ring,-------=
*c1ccc(*)c2c(*)c[nH]c12,17,3,Ring,---
*c1cc2cc(c1*)CC#Cc1c(ccc(*)c1*)CCC(=*)CC(*)CC2,17,6,Ring,----=-
*c1c(*)c(=*)ccc1=*,17,4,Ring,--==
*C1=CC(*)CC(*)(*)C=CC(*)CCC(*)=CCC1,17,6,Ring,------
*C1CC=C2C(=*)OC(CC3(*)CC(=*)C(CC(=*)C1)O3)C2*,17,6,Ring,-=-==-
*C1CC2(*)CCC3(*)C(=C2CC1(*)*)C=CC1C2(*)CCC(*)C(*)(*)C2CCC13*,17,10,Ring,----------
*c1ccc2c3c([nH]c2c1)C(=*)N(*)C=N3,17,3,Ring,-=-
*c1cc(*)c2c(c1*)CC(*)CC2=*,17,5,Ring,----=
*c1c(*)c(=*)c2c(c1=*)C(*)C1(*)C3C(CN21)N3*,17,7,Ring,--==---
*c1ccc2c(c1)c1cc(*)ccc1n2*,17,3,Ring,---
*c1ccc2c(=*)c3cc4c(c(*)c3c(=*)c2c1)OC1OC(COCC(*)C4*)C(*)C(*)C1*,17,9,Ring,-=-=-----
*C1CCC2OC3(*)CCC(*)C(*)(*)OC3CCC2(*)O1,17,6,Ring,------
*C1=CCCC2C3(*)CC(*)OC(=*)C3CC(*)C12*,17,6,Ring,---=--
*C1CC2(*)C(CCC3C(*)CCC32*)C2(*)CCC(*)C(*)(*)C12,17,8,Ring,--------
*C1CC(=*)C2(*)COc3c4c(cc(c32)C(*)C1*)OCO4,17,5,Ring,-=---
*C1=CC2OC(=*)C3(*)OC23C(*)C2C(*)(*)C(*)CC(*)C2(*)C(*)CC1,17,10,Ring,-=--------
*c1cccc2c(=*)c3c4c(cc(*)c3c(=*)c12)CC(*)CC4=*,17,6,Ring,-=-=-=
*C1CC=CC(=*)C1*,17,3,Ring,-=-
*C1OC2OCC3(*)C=CC(C1*)C23,17,3,Ring,---
*c1ccc2n(c1)cc(*)[n+]2*,17,3,Ring,---
*C1C(*)(*)C(=*)C(*)(*)C(=*)C1(*)*,17,9,Ring,---=--=--
*C1=CC(=*)OC2CC(CCC(*)C=CC=CCC1)OC(*)(*)C2,17,5,Ring,-=---
*c1coc2c1C(*)C1(*)C(*)CCC3OC31C2=*,17,5,Ring,----=
*c1cc2c(cc1*)C1Cc3cc4c(cc3C(C2)[N+]1(*)*)OCO4,17,4,Ring,----
*c1cc(*)c2c(c1)C1(NC(*)CC1*)C(=*)N2,17,5,Ring,----=
*C1=CC(=*)c2c(cc3cc(*)c(*)c(*)c3c2*)O1,17,6,Ring,-=----
*C1=CC2OC3CC4OC(=*)C=CC=CC5(*)OCCC(=CC(=*)OCC2(CC1)C4(*)C31CO1)C5*,17,6,Ring,-=-=--
*C1COC(=*)C2C(*)CCC12,17,3,Ring,-=-
*C1C=CC(*)(*)C(=*)C(*)C(*)C(=*)C(*)C2C(*)C(*)CC2(*)C1*,17,12,Ring,---=--=-----
*C1C(*)C(*)C(*)(*)C(*)C1*,17,7,Ring,-------
*c1ccc2cc1Oc1ccc(cc1)CCC(*)CCCC2,17,2,Ring,--
*C1C=CC(*)(*)C(*)C1*,17,5,Ring,-----
*C1=CC2=C(CC3C(*)(CCC4C(*)(*)C(*)CCC34*)O2)C(=*)O1,17,7,Ring,------=
*C1CCC(*)C2(CCC(*)C2)C1,17,3,Ring,---
*C1NC(=*)C(*)C(*)OC(=*)C(*)N(*)C(=*)CN(*)C(=*)C2CC(=*)C(*)N2C1=*,17,13,Ring,-=--=--=-==-=
